triplet_id,chapter,Num_paragr,Num_phrase,Sentence_index,Phrase,Sujet,Verbe,Objet,Lemme_verbe,personnages_triptyque,lieux_triptyque,types_lieux_triptyque,time_texte_phrase,time_code_phrase,date_jour_phrase,jour_romanesque_phrase,time_texte_precedent,time_code_precedent,date_jour_precedent,jour_romanesque_precedent,time_texte_auto,time_code_auto,date_jour_auto,jour_romanesque_auto,source_temps_auto,lieux_labels,a_personnage,a_lieu,deplacement
775,3,108,235,236,"- C' est de la folie! s' écria Andrew Stuart, qui commençait à se vexer de l' insistance de son partenaire.",Andrew Stuart,écria,s',écrier,['2'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
776,3,108,235,236,"- C' est de la folie! s' écria Andrew Stuart, qui commençait à se vexer de l' insistance de son partenaire.",qui,commençait,,commencer,['2'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
777,3,108,235,236,"- C' est de la folie! s' écria Andrew Stuart, qui commençait à se vexer de l' insistance de son partenaire.",qui,vexer,se,vexer,['2'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
778,3,108,235,236,"- C' est de la folie! s' écria Andrew Stuart, qui commençait à se vexer de l' insistance de son partenaire.",qui,vexer,de l'insistance de son partenaire,vexer,"['2', '0']",[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
779,3,108,236,237,Tenez! jouons plutôt.,,Tenez,,tenir,[],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],False,False,False
780,3,108,236,237,Tenez! jouons plutôt.,,jouons,,jouer,[],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],False,False,False
781,3,109,237,238,"- Refaites alors, répondit Phileas Fogg, car il y a maldonne.»",,Refaites,,refaire,[],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],False,False,False
782,3,109,237,238,"- Refaites alors, répondit Phileas Fogg, car il y a maldonne.»",Phileas Fogg,répondit,,répondre,['0'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
783,3,109,237,238,"- Refaites alors, répondit Phileas Fogg, car il y a maldonne.»",Phileas Fogg,a,y,avoir,['0'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
784,3,109,237,238,"- Refaites alors, répondit Phileas Fogg, car il y a maldonne.»",Phileas Fogg,a,maldonne,avoir,['0'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
785,3,110,238,239,"Andrew Stuart reprit les cartes d' une main fébrile; puis, tout à coup, les posant sur la table:",Andrew Stuart,reprit,les cartes,reprendre,['2'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
786,3,110,238,239,"Andrew Stuart reprit les cartes d' une main fébrile; puis, tout à coup, les posant sur la table:",Andrew Stuart,reprit,d'une main fébrile,reprendre,['2'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
787,3,110,238,239,"Andrew Stuart reprit les cartes d' une main fébrile; puis, tout à coup, les posant sur la table:",,posant,les,poser,[],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],False,False,False
788,3,110,238,239,"Andrew Stuart reprit les cartes d' une main fébrile; puis, tout à coup, les posant sur la table:",,posant,sur la table,poser,[],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],False,False,False
789,3,111,239,240,"«Eh bien, oui, monsieur Fogg, dit -il, oui, je parie quatre mille livres!",-il,dit,monsieur Fogg,dire,"['2', '0']",[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
790,3,111,239,240,"«Eh bien, oui, monsieur Fogg, dit -il, oui, je parie quatre mille livres!",je,parie,quatre mille livres,parier,['2'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
791,3,112,241,242,"-Mon cher Stuart, dit Fallentin, calmez -vous.",,dit,-Mon cher Stuart,dire,"['27', '2']",[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
792,3,112,241,242,"-Mon cher Stuart, dit Fallentin, calmez -vous.",,dit,Fallentin,dire,['27'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
793,3,112,241,242,"-Mon cher Stuart, dit Fallentin, calmez -vous.",,calmez,,calmer,[],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],False,False,False
794,3,113,243,244,"- Quand je dis: je parie, répondit Andrew Stuart, c' est toujours sérieux.",je,dis,,dire,['2'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
795,3,113,243,244,"- Quand je dis: je parie, répondit Andrew Stuart, c' est toujours sérieux.",je,parie,,parier,['2'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
796,3,113,243,244,"- Quand je dis: je parie, répondit Andrew Stuart, c' est toujours sérieux.",Andrew Stuart,répondit,,répondre,['2'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
797,3,114,244,245,- Soit!» dit Mr. Fogg.,,Soit,,être,[],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],False,False,False
798,3,114,244,245,- Soit!» dit Mr. Fogg.,Mr. Fogg,dit,,dire,['0'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
799,3,114,245,246,"Puis, se tournant vers ses collègues:",,tournant,se,tourner,[],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],False,False,False
800,3,114,245,246,"Puis, se tournant vers ses collègues:",,tournant,vers ses collègues,tourner,"['4', '0']",[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
801,3,115,246,247,«J' ai vingt mille livres( 500 000 F) déposées chez Baring frères.,J',ai,vingt mille livres 500 000 F,avoir,['0'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
802,3,115,246,247,«J' ai vingt mille livres( 500 000 F) déposées chez Baring frères.,,déposées,chez Baring frères,déposer,['46'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
803,3,115,247,248,Je les risquerai volontiers…,Je,risquerai,les,risquer,['0'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
804,3,116,248,249,- Vingt mille livres! s' écria John Sullivan.,John Sullivan,écria,,écrier,['25'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
805,3,116,249,250,Vingt mille livres qu' un retard imprévu peut vous faire perdre!,un retard imprévu,peut,,pouvoir,[],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],False,False,False
806,3,116,249,250,Vingt mille livres qu' un retard imprévu peut vous faire perdre!,un retard imprévu,perdre,vous,perdre,['0'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
807,3,117,250,251,"- L' imprévu n' existe pas, répondit simplement Phileas Fogg.",L'imprévu,existe,,exister,[],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],False,False,False
808,3,117,250,251,"- L' imprévu n' existe pas, répondit simplement Phileas Fogg.",Phileas Fogg,répondit,,répondre,['0'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
809,3,118,251,252,"- Mais, monsieur Fogg, ce laps de quatre-vingts jours n' est calculé que comme un minimum de temps!",ce laps de quatre-vingts jours,calculé,monsieur Fogg,calculer,['0'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
810,3,118,251,252,"- Mais, monsieur Fogg, ce laps de quatre-vingts jours n' est calculé que comme un minimum de temps!",ce laps de quatre-vingts jours,calculé,que comme un minimum de temps,calculer,[],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],False,False,False
811,3,119,252,253,- Un minimum bien employé suffit à tout.,,employé,,employer,[],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],False,False,False
812,3,119,252,253,- Un minimum bien employé suffit à tout.,Un minimum,suffit,à tout,suffire,[],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],False,False,False
813,3,120,253,254,"- Mais pour ne pas le dépasser, il faut sauter mathématiquement des railways dans les paquebots, et des paquebots dans les chemins de fer!",,dépasser,le,dépasser,[],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],False,False,False
814,3,120,253,254,"- Mais pour ne pas le dépasser, il faut sauter mathématiquement des railways dans les paquebots, et des paquebots dans les chemins de fer!",,faut,,falloir,[],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],False,False,False
815,3,120,253,254,"- Mais pour ne pas le dépasser, il faut sauter mathématiquement des railways dans les paquebots, et des paquebots dans les chemins de fer!",,sauter,des railways,sauter,[],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],False,False,False
816,3,120,253,254,"- Mais pour ne pas le dépasser, il faut sauter mathématiquement des railways dans les paquebots, et des paquebots dans les chemins de fer!",,sauter,dans les paquebots,sauter,[],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],False,False,False
817,3,121,254,255,-Je sauterai mathématiquement.,-Je,sauterai,,sauter,['0'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
818,3,123,256,257,"- Un bon Anglais ne plaisante jamais, quand il s' agit d' une chose aussi sérieuse qu' un pari, répondit Phileas Fogg.",Un bon Anglais,plaisante,,plaiser,[],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],False,False,False
819,3,123,256,257,"- Un bon Anglais ne plaisante jamais, quand il s' agit d' une chose aussi sérieuse qu' un pari, répondit Phileas Fogg.",Un bon Anglais,agit,s',agir,[],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],False,False,False
820,3,123,256,257,"- Un bon Anglais ne plaisante jamais, quand il s' agit d' une chose aussi sérieuse qu' un pari, répondit Phileas Fogg.",Un bon Anglais,agit,d'une chose aussi sérieuse qu'un pari,agir,[],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],False,False,False
821,3,123,256,257,"- Un bon Anglais ne plaisante jamais, quand il s' agit d' une chose aussi sérieuse qu' un pari, répondit Phileas Fogg.",Phileas Fogg,répondit,,répondre,['0'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
822,3,123,257,258,"Je parie vingt mille livres contre qui voudra que je ferai le tour de la terre en quatre-vingts jours ou moins, soit dix-neuf cent vingt heures ou cent quinze mille deux cents minutes.",Je,parie,vingt mille livres,parier,['0'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
823,3,123,257,258,"Je parie vingt mille livres contre qui voudra que je ferai le tour de la terre en quatre-vingts jours ou moins, soit dix-neuf cent vingt heures ou cent quinze mille deux cents minutes.",Je,voudra,,vouloir,['0'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
824,3,123,257,258,"Je parie vingt mille livres contre qui voudra que je ferai le tour de la terre en quatre-vingts jours ou moins, soit dix-neuf cent vingt heures ou cent quinze mille deux cents minutes.",je,ferai,le tour de la terre,faire,['0'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
825,3,123,257,258,"Je parie vingt mille livres contre qui voudra que je ferai le tour de la terre en quatre-vingts jours ou moins, soit dix-neuf cent vingt heures ou cent quinze mille deux cents minutes.",je,ferai,en quatre-vingts jours ou moins soit dix-neuf cent vingt heures ou cent quinze mille deux cents minutes,faire,['0'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
826,3,123,258,259,Acceptez -vous?,,Acceptez,,accepter,[],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],False,False,False
827,3,124,259,260,"-Nous acceptons, répondirent MM. Stuart, Fallentin, Sullivan, Flanagan et Ralph, après s' être entendus.",-Nous,acceptons,,accepter,['4'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
828,3,124,259,260,"-Nous acceptons, répondirent MM. Stuart, Fallentin, Sullivan, Flanagan et Ralph, après s' être entendus.",,répondirent,MM. Stuart Fallentin Sullivan Flanagan et Ralph,répondre,"['2', '27', '25', '18', '6']",[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
829,3,124,259,260,"-Nous acceptons, répondirent MM. Stuart, Fallentin, Sullivan, Flanagan et Ralph, après s' être entendus.",,entendus,s',entendre,[],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],False,False,False
830,3,125,260,261,"- Bien, dit Mr. Fogg.",Mr. Fogg,dit,,dire,['0'],[],[],,,,,tout de suite,1872-10-02-18,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,precedent,[],True,False,False
831,3,125,261,262,Le train de Douvres part à huit heures quarante - cinq.,Le train de Douvres,part,à huit heures quarante-cinq,partir,[],[],[],à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,tout de suite,1872-10-02-18,1872-10-02,1.0,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,phrase,[],False,False,False
832,3,125,262,263,Je le prendrai.,Je,prendrai,le,prendre,['0'],[],[],,,,,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,precedent,[],True,False,False
833,3,126,263,264,-Ce soir même? demanda Stuart.,Stuart,demanda,,demander,['2'],[],[],-ce soir même,1872-10-02-20,1872-10-02,1.0,-ce soir même,1872-10-02-20,1872-10-02,1.0,-ce soir même,1872-10-02-20,1872-10-02,1.0,phrase,[],True,False,False
834,3,127,264,265,"-Ce soir même, répondit Phileas Fogg.",Phileas Fogg,répondit,-Ce soir même,répondre,['0'],[],[],-ce soir même,1872-10-02-20,1872-10-02,1.0,-ce soir même,1872-10-02-20,1872-10-02,1.0,-ce soir même,1872-10-02-20,1872-10-02,1.0,phrase,[],True,False,False
835,3,127,265,266,"Donc, ajouta -t -il en consultant un calendrier de poche, puisque c' est aujourd'hui mercredi 2 octobre, je devrai être de retour à Londres, dans ce salon même du Reform - Club, le samedi 21 décembre, à huit heures quarante - cinq du soir, faute de quoi les vingt mille livres déposées actuellement à mon crédit chez Baring frères vous appartiendront de fait et de droit, messieurs.",-t,ajouta,puisque c'est aujourd'hui mercredi 2 octobre,ajouter,[],[],[],mercredi 2 octobre,1872-10-02-00,1872-10-02,1.0,-ce soir même,1872-10-02-20,1872-10-02,1.0,mercredi 2 octobre,1872-10-02-00,1872-10-02,1.0,phrase,[],False,False,False
836,3,127,265,266,"Donc, ajouta -t -il en consultant un calendrier de poche, puisque c' est aujourd'hui mercredi 2 octobre, je devrai être de retour à Londres, dans ce salon même du Reform - Club, le samedi 21 décembre, à huit heures quarante - cinq du soir, faute de quoi les vingt mille livres déposées actuellement à mon crédit chez Baring frères vous appartiendront de fait et de droit, messieurs.",-t,consultant,un calendrier de poche,consulter,[],[],[],aujourd'hui,1872-10-02-00,1872-10-02,1.0,-ce soir même,1872-10-02-20,1872-10-02,1.0,aujourd'hui,1872-10-02-00,1872-10-02,1.0,phrase,[],False,False,False
837,3,127,265,266,"Donc, ajouta -t -il en consultant un calendrier de poche, puisque c' est aujourd'hui mercredi 2 octobre, je devrai être de retour à Londres, dans ce salon même du Reform - Club, le samedi 21 décembre, à huit heures quarante - cinq du soir, faute de quoi les vingt mille livres déposées actuellement à mon crédit chez Baring frères vous appartiendront de fait et de droit, messieurs.",je,devrai,à Londres,devoir,['0'],[],[],mercredi 2 octobre,1872-10-02-00,1872-10-02,1.0,mercredi 2 octobre,1872-10-02-00,1872-10-02,1.0,mercredi 2 octobre,1872-10-02-00,1872-10-02,1.0,phrase,[],True,False,False
