triplet_row,triplet_id,Num_paragr,Num_phrase,chapter,verbe,lemme_verbe,est_verbe_deplacement,lieu_entity_id,lieu_texte,lieu_normalise,lieu_id_auto,niveau_lieu,lieu_cat,prep_lieu,relation_lieu,lien_triptyque_lieu,distance_verbe_lieu,head_dependency_relation,head_syntactic_head_ID
1833,1833,337,649,,débarquait,débarquer,True,399,bombay,bombay,toponyme::bombay,toponyme,GPE,a,source,ud_ancetre_verbe,11,obl:arg,12777
1834,1834,337,649,,allait,aller,True,398,suez,suez,toponyme::suez,toponyme,GPE,a,destination,phrase_proche_deplacement,5,obl:arg,12769
1834,1834,337,649,,allait,aller,True,399,bombay,bombay,toponyme::bombay,toponyme,GPE,a,destination,objet,3,obl:arg,12777
1859,1859,347,665,,arrivés,arriver,True,403,au bazar,bazar,lieu_precis::bazar,lieu_precis,FAC,au,destination,ud_ancetre_verbe,1,obl:arg,12942
1860,1860,347,665,,arrivés,arriver,True,403,au bazar,bazar,lieu_precis::bazar,lieu_precis,FAC,au,destination,objet,1,obl:arg,12942
1864,1864,347,666,,recommanda,recommander,False,404,du mongolia,mongolia,vehicule::mongolia,vehicule,VEH,de,source,ud_ancetre_verbe,7,nmod,12963
1864,1864,347,666,,recommanda,recommander,False,405,aux bureaux de l' agent consulaire,bureaux de l' agent consulaire,lieu_precis::bureaux de l' agent consulaire,lieu_precis,FAC,de;en,source,ud_ancetre_verbe,16,nmod,12974
1865,1865,347,666,,manquer,manquer,False,404,du mongolia,mongolia,vehicule::mongolia,vehicule,VEH,de,source,objet,3,nmod,12963
1866,1866,347,666,,revint,revenir,True,404,du mongolia,mongolia,vehicule::mongolia,vehicule,VEH,de,source,phrase_proche_deplacement,5,nmod,12963
1866,1866,347,666,,revint,revenir,True,405,aux bureaux de l' agent consulaire,bureaux de l' agent consulaire,lieu_precis::bureaux de l' agent consulaire,lieu_precis,FAC,de;en,source,ud_ancetre_verbe,4,nmod,12974
1867,1867,347,666,,revint,revenir,True,404,du mongolia,mongolia,vehicule::mongolia,vehicule,VEH,de,source,phrase_proche_deplacement,5,nmod,12963
1867,1867,347,666,,revint,revenir,True,405,aux bureaux de l' agent consulaire,bureaux de l' agent consulaire,lieu_precis::bureaux de l' agent consulaire,lieu_precis,FAC,de;en,source,objet,4,nmod,12974
1882,1882,350,671,,compte,compte,False,406,londres,londres,toponyme::londres,toponyme,GPE,a,cadre,ud_ancetre_verbe,3,obl:arg,13049
1883,1883,350,671,,revenir,revenir,True,406,londres,londres,toponyme::londres,toponyme,GPE,a,destination,objet,2,obl:arg,13049
1883,1883,350,671,,revenir,revenir,True,407,des deux continents,deux continents,toponyme::deux continents,toponyme,LOC,de,source,ud_ancetre_verbe,10,nmod,13058
1884,1884,350,671,,dépisté,dépister,False,407,des deux continents,deux continents,toponyme::deux continents,toponyme,LOC,de,source,objet,4,nmod,13058
1890,1890,354,675,,tenu,tenir,False,408,suez,suez,toponyme::suez,toponyme,GPE,a,cadre,ud_ancetre_verbe,10,nmod,13110
1891,1891,354,675,,constater,constater,False,408,suez,suez,toponyme::suez,toponyme,GPE,a,cadre,ud_ancetre_verbe,7,nmod,13110
1892,1892,354,675,,constater,constater,False,408,suez,suez,toponyme::suez,toponyme,GPE,a,cadre,objet,7,nmod,13110
1902,1902,358,682,,Lancer,lancer,False,409,londres,londres,toponyme::londres,toponyme,GPE,a,cadre,ud_ancetre_verbe,4,obl:arg,13180
1902,1902,358,682,,Lancer,lancer,False,410,bombay,bombay,toponyme::bombay,toponyme,GPE,a;de,source,ud_ancetre_verbe,16,obl:mod,13190
1902,1902,358,682,,Lancer,lancer,False,411,le mongolia,mongolia,vehicule::mongolia,vehicule,VEH,sur,cadre,ud_ancetre_verbe,21,obl:arg,13199
1902,1902,358,682,,Lancer,lancer,False,412,aux indes,indes,toponyme::indes,toponyme,GPE,a;jusque,cadre,ud_ancetre_verbe,28,obl:arg,13204
1902,1902,358,682,,Lancer,lancer,False,413,cette terre anglaise,cette terre anglaise,toponyme::cette terre anglaise,toponyme,GPE,sur,cadre,ud_ancetre_verbe,35,obl:mod,13220
1903,1903,358,682,,Lancer,lancer,False,409,londres,londres,toponyme::londres,toponyme,GPE,a,cadre,objet,4,obl:arg,13180
1903,1903,358,682,,Lancer,lancer,False,410,bombay,bombay,toponyme::bombay,toponyme,GPE,a;de,source,ud_ancetre_verbe,16,obl:mod,13190
1903,1903,358,682,,Lancer,lancer,False,411,le mongolia,mongolia,vehicule::mongolia,vehicule,VEH,sur,cadre,ud_ancetre_verbe,21,obl:arg,13199
1903,1903,358,682,,Lancer,lancer,False,412,aux indes,indes,toponyme::indes,toponyme,GPE,a;jusque,cadre,ud_ancetre_verbe,28,obl:arg,13204
1903,1903,358,682,,Lancer,lancer,False,413,cette terre anglaise,cette terre anglaise,toponyme::cette terre anglaise,toponyme,GPE,sur,cadre,ud_ancetre_verbe,35,obl:mod,13220
1904,1904,358,682,,Lancer,lancer,False,409,londres,londres,toponyme::londres,toponyme,GPE,a,cadre,ud_ancetre_verbe,4,obl:arg,13180
1904,1904,358,682,,Lancer,lancer,False,410,bombay,bombay,toponyme::bombay,toponyme,GPE,a;de,source,ud_ancetre_verbe,16,obl:mod,13190
1904,1904,358,682,,Lancer,lancer,False,411,le mongolia,mongolia,vehicule::mongolia,vehicule,VEH,sur,cadre,ud_ancetre_verbe,21,obl:arg,13199
1904,1904,358,682,,Lancer,lancer,False,412,aux indes,indes,toponyme::indes,toponyme,GPE,a;jusque,cadre,ud_ancetre_verbe,28,obl:arg,13204
1904,1904,358,682,,Lancer,lancer,False,413,cette terre anglaise,cette terre anglaise,toponyme::cette terre anglaise,toponyme,GPE,sur,cadre,ud_ancetre_verbe,35,obl:mod,13220
1905,1905,358,682,,adresser,adresser,False,410,bombay,bombay,toponyme::bombay,toponyme,GPE,a;de,source,ud_ancetre_verbe,6,obl:mod,13190
1906,1906,358,682,,adresser,adresser,False,410,bombay,bombay,toponyme::bombay,toponyme,GPE,a;de,source,ud_ancetre_verbe,6,obl:mod,13190
1907,1907,358,682,,adresser,adresser,False,410,bombay,bombay,toponyme::bombay,toponyme,GPE,a;de,source,objet,6,obl:mod,13190
1908,1908,358,682,,embarquer,embarquer,True,410,bombay,bombay,toponyme::bombay,toponyme,GPE,a;de,source,phrase_proche_deplacement,3,obl:mod,13190
1908,1908,358,682,,embarquer,embarquer,True,411,le mongolia,mongolia,vehicule::mongolia,vehicule,VEH,sur,source,ud_ancetre_verbe,2,obl:arg,13199
1908,1908,358,682,,embarquer,embarquer,True,412,aux indes,indes,toponyme::indes,toponyme,GPE,a;jusque,source,ud_ancetre_verbe,9,obl:arg,13204
1909,1909,358,682,,embarquer,embarquer,True,410,bombay,bombay,toponyme::bombay,toponyme,GPE,a;de,source,phrase_proche_deplacement,3,obl:mod,13190
1909,1909,358,682,,embarquer,embarquer,True,411,le mongolia,mongolia,vehicule::mongolia,vehicule,VEH,sur,source,objet,2,obl:arg,13199
1909,1909,358,682,,embarquer,embarquer,True,412,aux indes,indes,toponyme::indes,toponyme,GPE,a;jusque,source,ud_ancetre_verbe,9,obl:arg,13204
1910,1910,358,682,,filer,filer,False,412,aux indes,indes,toponyme::indes,toponyme,GPE,a;jusque,cadre,ud_ancetre_verbe,4,obl:arg,13204
1911,1911,358,682,,filer,filer,False,412,aux indes,indes,toponyme::indes,toponyme,GPE,a;jusque,cadre,objet,4,obl:arg,13204
1912,1912,358,682,,accoster,accoster,True,412,aux indes,indes,toponyme::indes,toponyme,GPE,a;jusque,destination,phrase_proche_deplacement,12,obl:arg,13204
1912,1912,358,682,,accoster,accoster,True,413,cette terre anglaise,cette terre anglaise,toponyme::cette terre anglaise,toponyme,GPE,sur,destination,objet,5,obl:mod,13220
1913,1913,358,682,,accoster,accoster,True,412,aux indes,indes,toponyme::indes,toponyme,GPE,a;jusque,destination,phrase_proche_deplacement,12,obl:arg,13204
1913,1913,358,682,,accoster,accoster,True,413,cette terre anglaise,cette terre anglaise,toponyme::cette terre anglaise,toponyme,GPE,sur,destination,ud_ancetre_verbe,5,obl:mod,13220
1914,1914,358,682,,accoster,accoster,True,412,aux indes,indes,toponyme::indes,toponyme,GPE,a;jusque,destination,phrase_proche_deplacement,12,obl:arg,13204
1914,1914,358,682,,accoster,accoster,True,413,cette terre anglaise,cette terre anglaise,toponyme::cette terre anglaise,toponyme,GPE,sur,destination,ud_ancetre_verbe,5,obl:mod,13220
1916,1916,359,684,,prit,prendre,False,414,au bureau télégraphique,bureau télégraphique,lieu_precis::bureau telegraphique,lieu_precis,FAC,au,cadre,ud_ancetre_verbe,7,obl:arg,13249
1917,1917,359,684,,prit,prendre,False,414,au bureau télégraphique,bureau télégraphique,lieu_precis::bureau telegraphique,lieu_precis,FAC,au,cadre,ud_ancetre_verbe,7,obl:arg,13249
1918,1918,359,684,,prit,prendre,False,414,au bureau télégraphique,bureau télégraphique,lieu_precis::bureau telegraphique,lieu_precis,FAC,au,cadre,ud_ancetre_verbe,7,obl:arg,13249
1919,1919,359,684,,rendit,rendre,False,414,au bureau télégraphique,bureau télégraphique,lieu_precis::bureau telegraphique,lieu_precis,FAC,au,cadre,ud_ancetre_verbe,1,obl:arg,13249
1920,1920,359,684,,rendit,rendre,False,414,au bureau télégraphique,bureau télégraphique,lieu_precis::bureau telegraphique,lieu_precis,FAC,au,cadre,objet,1,obl:arg,13249
1926,1926,360,686,,embarquait,embarquer,True,415,du mongolia,mongolia,vehicule::mongolia,vehicule,VEH,a;de,source,ud_ancetre_verbe,3,nmod,13299
1926,1926,360,686,,embarquait,embarquer,True,416,le rapide steamer,rapide steamer,vehicule::rapide steamer,vehicule,VEH,,source,ud_ancetre_verbe,8,nsubj,13308
1926,1926,360,686,,embarquait,embarquer,True,417,les eaux de la mer rouge,s eaux de la mer rouge,toponyme::s eaux de la mer rouge,toponyme,LOC,de;sur,source,ud_ancetre_verbe,16,nmod,13314
1926,1926,360,686,,embarquait,embarquer,True,418,la mer rouge,mer rouge,toponyme::mer rouge,toponyme,LOC,de,source,ud_ancetre_verbe,19,nmod,13314
1927,1927,360,686,,embarquait,embarquer,True,415,du mongolia,mongolia,vehicule::mongolia,vehicule,VEH,a;de,source,ud_ancetre_verbe,3,nmod,13299
1927,1927,360,686,,embarquait,embarquer,True,416,le rapide steamer,rapide steamer,vehicule::rapide steamer,vehicule,VEH,,source,ud_ancetre_verbe,8,nsubj,13308
1927,1927,360,686,,embarquait,embarquer,True,417,les eaux de la mer rouge,s eaux de la mer rouge,toponyme::s eaux de la mer rouge,toponyme,LOC,de;sur,source,ud_ancetre_verbe,16,nmod,13314
1927,1927,360,686,,embarquait,embarquer,True,418,la mer rouge,mer rouge,toponyme::mer rouge,toponyme,LOC,de,source,ud_ancetre_verbe,19,nmod,13314
1928,1928,360,686,,embarquait,embarquer,True,415,du mongolia,mongolia,vehicule::mongolia,vehicule,VEH,a;de,source,objet,3,nmod,13299
1928,1928,360,686,,embarquait,embarquer,True,416,le rapide steamer,rapide steamer,vehicule::rapide steamer,vehicule,VEH,,source,ud_ancetre_verbe,8,nsubj,13308
1928,1928,360,686,,embarquait,embarquer,True,417,les eaux de la mer rouge,s eaux de la mer rouge,toponyme::s eaux de la mer rouge,toponyme,LOC,de;sur,source,ud_ancetre_verbe,16,nmod,13314
1928,1928,360,686,,embarquait,embarquer,True,418,la mer rouge,mer rouge,toponyme::mer rouge,toponyme,LOC,de,source,ud_ancetre_verbe,19,nmod,13314
1929,1929,360,686,,filait,filer,False,416,le rapide steamer,rapide steamer,vehicule::rapide steamer,vehicule,VEH,,cadre,sujet,3,nsubj,13308
1929,1929,360,686,,filait,filer,False,417,les eaux de la mer rouge,s eaux de la mer rouge,toponyme::s eaux de la mer rouge,toponyme,LOC,de;sur,source,ud_ancetre_verbe,5,nmod,13314
1929,1929,360,686,,filait,filer,False,418,la mer rouge,mer rouge,toponyme::mer rouge,toponyme,LOC,de,source,ud_ancetre_verbe,8,nmod,13314
1930,1930,360,686,,filait,filer,False,416,le rapide steamer,rapide steamer,vehicule::rapide steamer,vehicule,VEH,,cadre,sujet,3,nsubj,13308
1930,1930,360,686,,filait,filer,False,417,les eaux de la mer rouge,s eaux de la mer rouge,toponyme::s eaux de la mer rouge,toponyme,LOC,de;sur,source,objet,5,nmod,13314
1930,1930,360,686,,filait,filer,False,418,la mer rouge,mer rouge,toponyme::mer rouge,toponyme,LOC,de,source,objet,8,nmod,13314
1931,1931,361,687,,alloue,allouer,False,421,ses paquebots,ses paquebots,vehicule::ses paquebots,vehicule,VEH,a,cadre,objet,2,obl:arg,13342
1932,1932,361,687,,alloue,allouer,False,421,ses paquebots,ses paquebots,vehicule::ses paquebots,vehicule,VEH,a,cadre,ud_ancetre_verbe,2,obl:arg,13342
1933,1933,361,687,,franchir,franchir,True,421,ses paquebots,ses paquebots,vehicule::ses paquebots,vehicule,VEH,a,destination,phrase_proche_deplacement,12,obl:arg,13342
1934,1934,361,688,,poussés,pousser,False,422,le mongolia,mongolia,vehicule::mongolia,vehicule,VEH,,cadre,sujet,8,nsubj:pass,13366
1935,1935,361,688,,marchait,marcher,True,422,le mongolia,mongolia,vehicule::mongolia,vehicule,VEH,,cadre,phrase_proche_deplacement,10,nsubj:pass,13366
1937,1937,362,689,,embarqués,embarquer,True,424,brindisi,brindisi,toponyme::brindisi,toponyme,GPE,a,source,objet,2,obl:arg,13381
1937,1937,362,689,,embarqués,embarquer,True,425,l' inde,inde,toponyme::inde,toponyme,GPE,,source,phrase_proche_deplacement,6,obj,13386
1938,1938,362,689,,avaient,avoir,False,425,l' inde,inde,toponyme::inde,toponyme,GPE,,cadre,objet,3,obj,13386
1939,1939,362,690,,rendaient,rendre,False,426,bombay,bombay,toponyme::bombay,toponyme,GPE,a,cadre,ud_ancetre_verbe,2,obl:arg,13395
1939,1939,362,690,,rendaient,rendre,False,427,calcutta,calcutta,toponyme::calcutta,toponyme,GPE,a,cadre,ud_ancetre_verbe,7,dep,13400
1939,1939,362,690,,rendaient,rendre,False,429,un chemin de fer,chemin de fer,lieu_precis::chemin de fer,lieu_precis,FAC,depuis,source,ud_ancetre_verbe,16,nsubj,13415
1939,1939,362,690,,rendaient,rendre,False,430,la péninsule indienne,péninsule indienne,toponyme::peninsule indienne,toponyme,GPE,,cadre,ud_ancetre_verbe,25,obj,13415
1940,1940,362,690,,rendaient,rendre,False,426,bombay,bombay,toponyme::bombay,toponyme,GPE,a,cadre,objet,2,obl:arg,13395
1940,1940,362,690,,rendaient,rendre,False,427,calcutta,calcutta,toponyme::calcutta,toponyme,GPE,a,cadre,ud_ancetre_verbe,7,dep,13400
1940,1940,362,690,,rendaient,rendre,False,429,un chemin de fer,chemin de fer,lieu_precis::chemin de fer,lieu_precis,FAC,depuis,source,ud_ancetre_verbe,16,nsubj,13415
1940,1940,362,690,,rendaient,rendre,False,430,la péninsule indienne,péninsule indienne,toponyme::peninsule indienne,toponyme,GPE,,cadre,ud_ancetre_verbe,25,obj,13415
1941,1941,362,690,,traverse,traverser,True,427,calcutta,calcutta,toponyme::calcutta,toponyme,GPE,a,destination,sujet,13,dep,13400
1941,1941,362,690,,traverse,traverser,True,428,bombay,bombay,toponyme::bombay,toponyme,GPE,via,cadre,sujet,9,conj,13402
1941,1941,362,690,,traverse,traverser,True,429,un chemin de fer,chemin de fer,lieu_precis::chemin de fer,lieu_precis,FAC,depuis,source,ud_ancetre_verbe,4,nsubj,13415
1941,1941,362,690,,traverse,traverser,True,430,la péninsule indienne,péninsule indienne,toponyme::peninsule indienne,toponyme,GPE,,cadre,ud_ancetre_verbe,5,obj,13415
1942,1942,362,690,,traverse,traverser,True,427,calcutta,calcutta,toponyme::calcutta,toponyme,GPE,a,destination,sujet,13,dep,13400
1942,1942,362,690,,traverse,traverser,True,428,bombay,bombay,toponyme::bombay,toponyme,GPE,via,cadre,sujet,9,conj,13402
1942,1942,362,690,,traverse,traverser,True,429,un chemin de fer,chemin de fer,lieu_precis::chemin de fer,lieu_precis,FAC,depuis,source,ud_ancetre_verbe,4,nsubj,13415
1942,1942,362,690,,traverse,traverser,True,430,la péninsule indienne,péninsule indienne,toponyme::peninsule indienne,toponyme,GPE,,cadre,objet,5,obj,13415
1943,1943,362,690,,est,être,False,431,la pointe de ceylan,pointe de ceylan,toponyme::pointe de ceylan,toponyme,LOC,de,source,ud_ancetre_verbe,5,obj,13430
1944,1944,362,690,,doubler,doubler,True,430,la péninsule indienne,péninsule indienne,toponyme::peninsule indienne,toponyme,GPE,,cadre,phrase_proche_deplacement,10,obj,13415
1944,1944,362,690,,doubler,doubler,True,431,la pointe de ceylan,pointe de ceylan,toponyme::pointe de ceylan,toponyme,LOC,de,source,objet,1,obj,13430
1944,1944,362,690,,doubler,doubler,True,432,ceylan,ceylan,toponyme::ceylan,toponyme,GPE,de,source,objet,4,nmod,13432
1945,1945,363,691,,comptait,compter,False,433,du mongolia,mongolia,vehicule::mongolia,vehicule,VEH,de,source,objet,4,nmod,13438
1946,1946,363,691,,comptait,compter,False,433,du mongolia,mongolia,vehicule::mongolia,vehicule,VEH,de,source,ud_ancetre_verbe,4,nmod,13438
1954,1954,363,692,,substitué,substituer,False,434,des indes,indes,toponyme::indes,toponyme,GPE,de,source,ud_ancetre_verbe,10,nmod,13499
1955,1955,363,692,,substitué,substituer,False,434,des indes,indes,toponyme::indes,toponyme,GPE,de,source,objet,10,nmod,13499
1957,1957,364,694,,vivait,vivre,False,435,du mongolia,mongolia,vehicule::mongolia,vehicule,VEH,a;de,source,ud_ancetre_verbe,5,nmod,13588
1958,1958,364,694,,vivait,vivre,False,435,du mongolia,mongolia,vehicule::mongolia,vehicule,VEH,a;de,source,objet,5,nmod,13588
1959,1959,364,694,,vivait,vivre,False,435,du mongolia,mongolia,vehicule::mongolia,vehicule,VEH,a;de,source,ud_ancetre_verbe,5,nmod,13588
1964,1964,364,696,,pliaient,plier,True,436,la boucherie,boucherie,lieu_precis::boucherie,lieu_precis,FAC,par,cadre,phrase_proche_deplacement,12,obl:agent,13683
1965,1965,364,696,,pliaient,plier,True,436,la boucherie,boucherie,lieu_precis::boucherie,lieu_precis,FAC,par,cadre,phrase_proche_deplacement,12,obl:agent,13683
1966,1966,364,696,,pliaient,plier,True,436,la boucherie,boucherie,lieu_precis::boucherie,lieu_precis,FAC,par,cadre,phrase_proche_deplacement,12,obl:agent,13683
1967,1967,364,696,,pliaient,plier,True,436,la boucherie,boucherie,lieu_precis::boucherie,lieu_precis,FAC,par,cadre,phrase_proche_deplacement,12,obl:agent,13683
1968,1968,364,696,,pliaient,plier,True,436,la boucherie,boucherie,lieu_precis::boucherie,lieu_precis,FAC,par,cadre,phrase_proche_deplacement,12,obl:agent,13683
1969,1969,364,696,,fournis,fournir,False,436,la boucherie,boucherie,lieu_precis::boucherie,lieu_precis,FAC,par,cadre,objet,2,obl:agent,13683
1969,1969,364,696,,fournis,fournir,False,437,les offices du paquebot,s offices du paquebot,vehicule::s offices du paquebot,vehicule,FAC,,cadre,objet,5,conj,13686
1969,1969,364,696,,fournis,fournir,False,438,du paquebot,paquebot,vehicule::paquebot,vehicule,VEH,de,source,objet,7,nmod,13689
1975,1975,364,698,,faisait,faire,False,439,la mer,mer,toponyme::mer,toponyme,LOC,,cadre,ud_ancetre_verbe,10,nsubj,13726
1976,1976,364,698,,dansait,danser,True,439,la mer,mer,toponyme::mer,toponyme,LOC,,cadre,ud_ancetre_verbe,4,nsubj,13726
1977,1977,364,698,,permettait,permettre,False,439,la mer,mer,toponyme::mer,toponyme,LOC,,cadre,sujet,3,nsubj,13726
1978,1978,365,700,,soufflait,souffler,False,441,asie,asie,toponyme::asie,toponyme,GPE,de,source,objet,6,nmod,13755
1978,1978,365,700,,soufflait,souffler,False,442,afrique,afrique,toponyme::afrique,toponyme,GPE,de,source,objet,13,nmod,13762
1980,1980,365,700,,roulait,rouler,True,441,asie,asie,toponyme::asie,toponyme,GPE,de,source,ud_ancetre_verbe,22,nmod,13755
1980,1980,365,700,,roulait,rouler,True,443,le mongolia,mongolia,vehicule::mongolia,vehicule,VEH,de,source,sujet,13,nsubj,13779
1984,1984,365,702,,poussé,pousser,False,445,sa,sa,vehicule::sa,vehicule,VEH,par,cadre,objet,2,det,13818
1985,1985,365,702,,courait,courir,True,444,le paquebot,paquebot,vehicule::paquebot,vehicule,VEH,,cadre,sujet,9,nsubj,13820
1985,1985,365,702,,courait,courir,True,445,sa,sa,vehicule::sa,vehicule,VEH,par,cadre,phrase_proche_deplacement,4,det,13818
1985,1985,365,702,,courait,courir,True,446,bab - el - mandeb,bab - el - mandeb,toponyme::bab el mandeb,toponyme,GPE,de,source,ud_ancetre_verbe,7,nmod,13825
1986,1986,365,702,,courait,courir,True,444,le paquebot,paquebot,vehicule::paquebot,vehicule,VEH,,cadre,sujet,9,nsubj,13820
1986,1986,365,702,,courait,courir,True,445,sa,sa,vehicule::sa,vehicule,VEH,par,cadre,phrase_proche_deplacement,4,det,13818
1986,1986,365,702,,courait,courir,True,446,bab - el - mandeb,bab - el - mandeb,toponyme::bab el mandeb,toponyme,GPE,de,source,ud_ancetre_verbe,7,nmod,13825
1987,1987,365,702,,courait,courir,True,444,le paquebot,paquebot,vehicule::paquebot,vehicule,VEH,,cadre,sujet,9,nsubj,13820
1987,1987,365,702,,courait,courir,True,445,sa,sa,vehicule::sa,vehicule,VEH,par,cadre,phrase_proche_deplacement,4,det,13818
1987,1987,365,702,,courait,courir,True,446,bab - el - mandeb,bab - el - mandeb,toponyme::bab el mandeb,toponyme,GPE,de,source,ud_ancetre_verbe,7,nmod,13825
1988,1988,365,702,,courait,courir,True,444,le paquebot,paquebot,vehicule::paquebot,vehicule,VEH,,cadre,sujet,9,nsubj,13820
1988,1988,365,702,,courait,courir,True,445,sa,sa,vehicule::sa,vehicule,VEH,par,cadre,phrase_proche_deplacement,4,det,13818
1988,1988,365,702,,courait,courir,True,446,bab - el - mandeb,bab - el - mandeb,toponyme::bab el mandeb,toponyme,GPE,de,source,objet,7,nmod,13825
1994,1994,366,704,,préoccupait,préoccuper,False,447,du navire,navire,vehicule::navire,vehicule,VEH,a;de,source,objet,9,nmod,13861
1997,1997,366,704,,obligeant,obliger,False,448,le mongolia,mongolia,vehicule::mongolia,vehicule,VEH,en,cadre,objet,1,obj,13890
